model,method,bench,case,efficacy_rate_pre,efficacy_rate_post,efficacy_magnitude_pre,efficacy_magnitude_post,efficacy_log_magnitude_pre,efficacy_log_magnitude_post,generalisation_rate_pre,generalisation_rate_post,generalisation_magnitude_pre,generalisation_magnitude_post,generalisation_log_magnitude_pre,generalisation_log_magnitude_post,specificity_rate_pre,specificity_rate_post,specificity_magnitude_pre,specificity_magnitude_post,specificity_log_magnitude_pre,specificity_log_magnitude_post
llama3-8b,alphaedit,zsre,zsre_row4307,0.0,0.0,-0.05437589121715332,-0.04222953796073722,-2.7395222981770835,-0.9011027018229165,0.0,0.0,-0.019857474717953124,-0.00040073845134817876,-1.779459635416667,-0.014973958333333481,1.0,1.0,1.246186769557012e-06,1.0126078820879346e-06,0.05208333333333215,0.04166666666666785
llama3-8b,alphaedit,zsre,zsre_row18406,1.0,1.0,0.004620791700732927,0.006215504188916428,2.125,3.03125,1.0,1.0,0.009006213234957495,0.008810396707473045,3.8125,4.34375,1.0,1.0,0.0034952949513431717,0.0032835257356777676,9.34375,9.34375
llama3-8b,alphaedit,zsre,zsre_row10580,0.0,0.0,-0.002023294443783648,-0.00041752340307106756,-3.484375,-1.07421875,0.0,0.0,-0.007604688463563811,-0.009176979791713823,-4.4453125,-3.779947916666666,0.0,0.0,-9.86897122709186e-06,-1.179960231778593e-05,-0.8098958333333339,-0.9270833333333339
llama3-8b,alphaedit,zsre,zsre_row9259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llama3-8b,alphaedit,zsre,zsre_row57,1.0,1.0,0.00010924341865383489,0.0006140627367811544,0.9375,2.0,1.0,1.0,0.00010119358282299214,0.00017545104782439283,2.0625,2.5,1.0,1.0,6.442576993751882e-08,6.617486432846923e-08,0.5,0.5625
llama3-8b,alphaedit,zsre,zsre_row19060,0.0,0.0,-0.002224103557147571,-0.0011527198803707322,-2.365234375,-0.54248046875,1.0,1.0,0.0003948739462636846,0.007564289060697508,0.162109375,1.4765625,0.0,0.0,-1.38443773165627e-05,-1.373662536226457e-05,-8.9375,-8.9296875
llama3-8b,alphaedit,zsre,zsre_row16238,0.0,0.0,-0.0021679883926768936,-0.001406690672136373,-3.642578125,-2.517578125,0.0,0.0,-0.00032868409768976143,-0.0002746366051960667,-2.0,-1.78125,0.0,0.0,-5.488038306638283e-06,-5.476060256857743e-06,-2.3046875,-2.21875
llama3-8b,alphaedit,zsre,zsre_row9297,0.0,0.0,-0.7404749207131981,-0.031701623350509175,-4.392350260416667,-0.3003824869791667,0.0,1.0,-0.16439592960563248,0.011683884071056208,-1.7956990559895833,0.1511225382486976,1.0,1.0,0.0023984303498254264,0.002443755700925808,2.276236979166666,2.3332356770833336
llama3-8b,alphaedit,zsre,zsre_row15083,0.0,0.0,-0.1498821909503257,-0.14860552552097903,-2.23638916015625,-1.9176679338727678,0.0,0.0,-0.19966129313615544,-0.1879517091955179,-2.33697509765625,-2.047642299107143,0.0,0.0,-0.0015179694803718017,-0.001585856673174729,-2.0478864397321432,-2.0791538783482144
llama3-8b,alphaedit,zsre,zsre_row18879,0.0,1.0,-0.001910223467176642,0.423307681621002,-0.13671875,3.4840087890625,0.0,1.0,-0.0019482603278432164,0.20240390098400265,-0.23046875,2.9041748046875,0.0,0.0,-9.146332216414e-06,-1.001185576296361e-05,-0.8125,-0.828125
llama3-8b,alphaedit,zsre,zsre_row495,0.0,1.0,-0.00024390622527626716,0.07302494852985264,-0.375,2.9375,0.0,1.0,-0.0011336734901016502,0.059399158821889564,-1.3125,2.0625,1.0,1.0,4.2929547646431206e-09,4.864555050641213e-09,0.125,0.125
llama3-8b,alphaedit,zsre,zsre_row14921,1.0,1.0,0.003813235229472219,0.0073080832117732,0.25390625,0.4136555989583335,1.0,1.0,0.002797618847931376,0.0034557305367787436,0.224609375,0.27457682291666696,1.0,1.0,0.001310338891633045,0.0013122584885443135,4.044270833333333,4.053385416666667
llama3-8b,anyedit,counterfact,11983,0.0,1.0,-0.3746316239505429,0.00047786605968398775,-6.61328125,1.4375,0.0,0.5,-0.3081156499876838,-0.018589072236938068,-6.765625,-0.4296875,0.0,0.7,-0.20332564197756206,-0.029212914132085044,-6.94609375,0.2078125
llama3-8b,anyedit,counterfact,13602,0.0,0.0,-0.6048270399168308,-0.0017446911955502056,-5.875,-4.90625,0.0,0.0,-0.42188252023823114,-0.35993961862594803,-5.8779296875,-4.0751953125,0.0,0.3,-0.12417178924279137,-0.01256477537638762,-3.051171875,-0.9515625
llama3-8b,anyedit,counterfact,15471,0.0,0.0,-0.6577832914042001,-0.011446894743046566,-4.74609375,-6.65625,0.0,0.0,-0.06493766939014796,-0.10248361865196959,-6.6015625,-6.7890625,0.0,0.1,-0.17948917485863244,-0.11033921913133227,-6.40491943359375,-5.109375
llama3-8b,anyedit,counterfact,4190,0.0,0.0,-0.00024146269984900306,-1.937843834917842e-06,-4.125,-2.4375,0.0,0.0,-0.0070007923376300876,-0.046518045690063826,-5.203125,-5.0,0.2,0.2,-0.013405784783820637,-0.012720384741616145,-2.571875,-2.2984375
llama3-8b,anyedit,counterfact,2414,0.0,0.0,-4.509402744198303e-05,-6.46908931771771e-06,-5.0,-2.0625,0.0,0.0,-0.0005632784536218009,-0.00024340560817439437,-5.078125,-3.25,0.0,0.0,-0.0016547944614993919,-0.0018889843748811342,-4.409375,-3.98125
llama3-8b,anyedit,counterfact,11701,0.0,0.0,-0.0003491789672271867,-0.019317335903172164,-0.0625,-4.6875,0.0,0.0,-0.020967039326617316,-0.04881937717468613,-6.1015625,-7.015625,0.4,0.4,-0.033647897097344434,-0.0022700767755193503,-1.0296875,-1.296875
llama3-8b,anyedit,counterfact,16141,0.0,0.0,-0.09301222888125651,-0.0005952251197417446,-10.625,-3.90625,0.0,0.0,-0.2590965865849199,-0.22751385103409438,-8.27734375,-7.423828125,0.0,0.0,-0.2397069753145759,-0.19476067493476956,-11.1740966796875,-9.39052734375
llama3-8b,anyedit,counterfact,19724,0.0,0.0,-0.40081260713292205,-0.08048459593365423,-8.5234375,-3.9375,0.5,0.0,-0.003940620367907731,-0.007455070191163014,0.0625,-0.5390625,0.2,0.1,-0.2572057075297513,-0.13429028816491811,-4.903515625,-2.826171875
llama3-8b,anyedit,counterfact,12635,0.0,0.0,-0.0067370047536037345,-0.0006536663807314748,-8.875,-2.0,0.0,0.0,-0.042466782349592454,-0.04024904305841768,-6.96875,-6.78125,0.0,0.0,-0.03636163031581986,-0.03679549813416873,-9.5484375,-8.7125
llama3-8b,anyedit,counterfact,3748,0.0,0.0,-0.0025570895843583003,-3.054910572170459e-05,-8.90625,-1.0,0.0,0.0,-0.4118695888462979,-0.17775519376009669,-5.7197265625,-5.40234375,0.1,0.1,-0.14286444811814447,-0.15529495187226505,-5.02998046875,-4.97587890625
llama3-8b,anyedit,counterfact,17374,0.0,1.0,-0.7555826210228521,0.0023016212363729353,-6.939453125,1.46875,0.5,1.0,-0.37694008134194484,0.001740822759466335,-2.5791015625,1.6875,0.0,0.0,-0.48334552606413006,-0.4692033913187301,-6.24326171875,-6.0986328125
llama3-8b,anyedit,counterfact,2723,0.0,1.0,-0.041274281790579966,0.00118179054943644,-11.0625,1.8125,0.0,0.0,-0.0013401302480098229,-0.0025934806616405995,-7.59375,-3.5625,0.0,0.0,-0.031101653363421695,-0.02650429787508713,-7.0609375,-6.48984375
llama3-8b,anyedit,counterfact,2759,0.0,0.0,-0.6532390808512627,-1.0119543106171583e-05,-10.38671875,-1.3125,0.0,0.0,-0.30148998946787986,-0.02256936457613032,-7.982421875,-4.8671875,0.0,0.0,-0.3358848389851731,-0.07921824270965924,-9.2078125,-5.84609375
llama3-8b,anyedit,counterfact,21054,0.0,0.0,-0.035266680121349314,-0.0001582962876460162,-6.84375,-1.3125,0.0,0.0,-0.01157895342434728,-0.012545861519289771,-2.46875,-3.015625,0.2,0.1,-0.2821626858253299,-0.30542576457890114,-3.62841796875,-3.238671875
llama3-8b,anyedit,counterfact,12756,0.0,1.0,-6.434978752825924e-06,0.0013034416471738152,-0.1875,2.5625,1.0,1.0,0.00010137702583375851,0.0001875974926104095,1.90625,2.921875,0.9,1.0,0.0008135283276639524,0.0021608712854408814,1.11875,1.90625
llama3-8b,anyedit,counterfact,14633,0.0,1.0,-0.016715236198489615,0.06962318775659132,-2.4375,0.8125,0.0,0.0,-0.004264492004794854,-0.0008051538928716495,-2.96875,-0.15625,0.1,0.1,-0.008361582815361663,-0.014192318874419551,-2.55,-2.3328125
llama3-8b,anyedit,counterfact,21068,1.0,0.0,2.6693511091034924e-06,-2.87720405543691e-06,1.0,-0.25,0.0,0.5,-0.00035084300126045066,0.0034540755759406732,-3.4375,-1.3125,0.2,0.2,-0.0021176874322986878,-0.001519669252458222,-2.41875,-2.284375
llama3-8b,anyedit,counterfact,3509,0.0,1.0,-0.011701773082688039,0.0003023771113252574,-2.3125,1.71875,0.0,0.0,-0.09256011821355188,-0.014746001332058157,-3.01171875,-1.0625,0.0,0.1,-0.10993467413090285,-0.08222649220676118,-4.965234375,-3.151953125
llama3-8b,anyedit,counterfact,2106,0.0,0.0,-0.0001740853017338229,0.0,-0.5625,0.0,0.0,0.0,-0.002580255740616181,-0.0006801280304547157,-3.546875,-0.34375,0.0,0.0,-0.0055287948814674226,-0.006502757934500014,-2.8078125,-2.6921875
llama3-8b,anyedit,counterfact,17265,0.0,0.0,-0.00023005567231804854,-4.3838660411720405e-06,-2.125,-1.25,0.0,0.0,-0.12936533385756854,-0.1185469148852053,-1.75390625,-1.4375,0.6,0.6,0.00048805517054933056,-0.0023593418836660943,-0.040625,-0.41875
llama3-8b,anyedit,genie,followed_by_6150,0.0,0.0,-0.6672860716257157,-0.6293343716170544,-3.9908523559570312,-2.5468978881835938,,,,,,,,,,,,
llama3-8b,anyedit,genie,director_229,0.0,0.0,-0.7494945758659735,-0.08062248474364964,-5.509969075520833,-1.9663136800130205,,,,,,,,,,,,
llama3-8b,anyedit,genie,headquarters_2162,0.0,1.0,-0.5767564619178824,0.008356686911018475,-4.020825703938802,0.758412679036458,,,,,,,,,,,,
llama3-8b,anyedit,genie,field_of_work_1687,0.0,1.0,-0.0341006526874804,0.004035164974315314,-2.546875,0.65625,,,,,,,,,,,,
llama3-8b,anyedit,genie,director_3768,0.0,1.0,-0.6045611322423383,0.025690221872397584,-2.5452378590901694,0.2914457321166992,,,,,,,,,,,,
llama3-8b,anyedit,genie,occupation_2544,0.0,1.0,-0.010126043930892633,0.008802272306898114,-2.2109375,0.837890625,,,,,,,,,,,,
llama3-8b,anyedit,genie,production_company_4721,0.0,1.0,-0.1382120614983752,0.01993067442124841,-3.5748443603515625,0.5802408854166665,,,,,,,,,,,,
llama3-8b,anyedit,genie,continent_7135,0.0,0.0,-0.7534576814406175,-0.89176333613998,-7.2176513671875,-5.234539031982422,,,,,,,,,,,,
llama3-8b,anyedit,genie,spouse_2997,0.0,0.0,-0.9333527176226878,-0.017617027623041466,-6.86907958984375,-0.564239501953125,,,,,,,,,,,,
llama3-8b,anyedit,genie,genre_3080,1.0,1.0,0.009653640304805948,0.08288048089477504,1.39453125,2.6748046875,,,,,,,,,,,,
llama3-8b,anyedit,genie,award_received_5077,0.0,0.0,-0.2840793522487481,-0.020434675986485157,-2.5957123727509472,-0.24127289743134472,,,,,,,,,,,,
llama3-8b,anyedit,genie,country_3694,0.0,0.0,-0.11105931145638473,-0.026587402316826412,-8.4900146484375,-8.060498046875,,,,,,,,,,,,
llama3-8b,anyedit,genie,followed_by_3324,0.0,1.0,-0.007703584469028125,0.0009011598476563174,-1.30078125,0.6864420572916661,,,,,,,,,,,,
llama3-8b,anyedit,genie,field_of_work_100,0.0,0.0,-0.018300549298018772,-0.002403592236175988,-4.6494140625,-0.36979166666666696,,,,,,,,,,,,
llama3-8b,anyedit,genie,composer_4902,0.0,1.0,-0.5606510367541708,0.016830701439338448,-4.405434926350911,0.5518557230631509,,,,,,,,,,,,
llama3-8b,anyedit,genie,genre_4732,0.0,0.0,-0.0914633257347331,-0.019193075844538842,-4.09375,-3.94140625,,,,,,,,,,,,
llama3-8b,anyedit,genie,director_7311,0.0,1.0,-0.2780737046400567,0.023462126748803044,-3.027587890625,0.96533203125,,,,,,,,,,,,
llama3-8b,anyedit,genie,country_6584,0.0,1.0,-0.010270499360691467,0.06618091031910898,-0.560546875,2.0341796875,,,,,,,,,,,,
llama3-8b,anyedit,genie,genre_4642,1.0,1.0,0.04329225481008179,0.01870021608292831,0.82421875,1.3515625,,,,,,,,,,,,
llama3-8b,anyedit,genie,country_of_citizenship_2431,0.0,1.0,-0.22466852725257747,0.053158737235934894,-2.1260986328125,0.25,,,,,,,,,,,,
llama3-8b,anyedit,mquake,2640,0.25,0.5,-0.0791077711580138,0.021560969947110636,-0.9416037150791717,-0.1186193474701473,,,,,,,,,,,,
llama3-8b,anyedit,mquake,248,0.0,1.0,-0.24377158850562614,0.05935143182964064,-2.4204457600911455,3.024358219570584,,,,,,,,,,,,
llama3-8b,anyedit,mquake,2121,0.0,1.0,-0.892095627346833,0.36102960078832,-3.8631504603794644,5.088950736182077,,,,,,,,,,,,
llama3-8b,anyedit,mquake,825,0.5,0.5,-0.4271053973296396,-0.008807549886336384,0.8712565104166661,5.072469075520833,,,,,,,,,,,,
llama3-8b,anyedit,mquake,2014,0.6666666666666666,1.0,0.027880236356327515,0.08081961731172105,5.8321111769903276,10.062101818266369,,,,,,,,,,,,
llama3-8b,anyedit,mquake,713,0.0,0.0,-0.08738956575614856,-0.11448910380386995,-2.0377578735351562,-5.548456192016602,,,,,,,,,,,,
llama3-8b,anyedit,mquake,1872,0.0,0.0,-0.07469767928572141,-0.08925201461232593,-3.6523437500000004,-0.9762369791666667,,,,,,,,,,,,
llama3-8b,anyedit,mquake,562,0.5,1.0,-0.0011096652127764797,0.09378804524956741,1.2237431208292642,1.9431222279866538,,,,,,,,,,,,
llama3-8b,anyedit,mquake,595,1.0,1.0,0.06672136636745549,0.18122723382091727,3.0144500732421875,4.148775100708008,,,,,,,,,,,,
llama3-8b,anyedit,mquake,1554,0.0,0.0,-0.9433401421532247,-0.0022329735241942506,-6.13134765625,-1.018310546875,,,,,,,,,,,,
llama3-8b,anyedit,mquake,1291,0.5,0.5,0.10198741949837539,0.06175507182680694,1.0121895926339286,0.8391770124435425,,,,,,,,,,,,
llama3-8b,anyedit,mquake,1655,0.5,1.0,-0.12914011376876752,0.0025274461556026072,-0.341217041015625,2.7734375,,,,,,,,,,,,
llama3-8b,anyedit,mquake,681,0.0,1.0,-0.10383415192858907,0.3267486244231088,-2.2623639787946432,2.4802931104387556,,,,,,,,,,,,
llama3-8b,anyedit,mquake,1162,0.0,1.0,-0.02293133913061797,0.014285945747186335,-1.269287109375,9.6265869140625,,,,,,,,,,,,
llama3-8b,anyedit,mquake,1997,0.0,1.0,-0.04835474425934938,0.0017381757170919917,-2.28515625,5.524078369140625,,,,,,,,,,,,
llama3-8b,anyedit,mquake,2526,0.75,1.0,-0.10669931596885991,0.0398039599081418,1.5540801207224528,2.5817275663216908,,,,,,,,,,,,
llama3-8b,anyedit,mquake,2752,0.0,0.0,-0.02482585265431422,-0.010287565033091094,-2.6387939453125,-3.219219207763672,,,,,,,,,,,,
llama3-8b,anyedit,mquake,696,0.0,1.0,-0.16228237314962574,0.0014947769902562435,-5.1328125,2.638671875,,,,,,,,,,,,
llama3-8b,anyedit,mquake,606,0.0,0.0,-0.1563746490171586,-0.047935017980223836,-5.55462646484375,-3.4929733276367188,,,,,,,,,,,,
llama3-8b,anyedit,mquake,1946,0.3333333333333333,0.3333333333333333,-0.02922467699062617,-6.115428208029748e-05,-2.6761881510416665,-1.5364583333333333,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_popular_row272,0.0,0.0,-0.7166500690792392,-0.0013379089506022068,-5.451729456583658,-0.02560933430989598,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_popular_row528,0.0,1.0,-0.0018631573742233726,0.001014293773531806,-8.02734375,1.5546875,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_popular_row137,0.0,1.0,-0.023518150088266902,0.0067338926207416334,-1.2348388671875004,3.7726573944091797,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_popular_row865,0.0,0.0,-0.03738161670549718,-0.13001671266132311,-1.99346923828125,-1.582342529296875,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_popular_row147,0.0,0.0,-0.023712569545338767,-0.004026006800594245,-3.1749674479166665,-0.613932291666667,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_popular_row86,0.0,0.0,-0.12899430868592576,-0.025086339545247444,-5.791010076349432,-1.204218777743253,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_popular_row827,0.0,1.0,-0.04969387309255268,0.0431777180615905,-7.467447916666666,6.317708333333334,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_popular_row607,0.0,1.0,-0.11211721116218841,0.023664007129045168,-7.25,3.0247395833333335,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_popular_row377,0.0,1.0,-0.06463673294331804,0.006447382506727708,-3.346354166666667,0.872233072916667,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_popular_row454,0.0,1.0,-0.06550690907757271,0.0008332381242431939,-4.986979166666667,0.1796875,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_popular_row339,0.0,1.0,-0.26295578234499645,0.006826707104617594,-2.8755859375,0.06963348388671875,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_popular_row744,0.0,0.0,-0.30803716593667924,-0.013445820731902062,-6.035797119140625,-3.219970703125,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_popular_row639,0.0,1.0,-0.8169304519842187,0.06442736028642276,-7.365814208984375,1.619140625,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_popular_row437,0.0,0.0,-0.46967023382743184,-0.3978750043200367,-8.931907653808594,-6.174217224121094,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_popular_row273,1.0,1.0,0.0010354960102323184,0.003358899603783449,1.23046875,1.0576171875,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_popular_row353,0.0,1.0,-0.17231455302771254,0.0041865461772392296,-3.216900634765625,0.07451883951822902,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_popular_row371,0.0,1.0,-0.20696100871762638,0.017322876948387498,-4.539031982421875,1.862945556640625,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_popular_row646,0.0,0.0,-0.3263654891584401,-0.03517746022419122,-3.5550458635602684,-0.6852177211216519,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_popular_row129,0.0,0.0,-0.8863280835370302,-0.005205012139211198,-9.957504272460938,-1.64404296875,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_popular_row602,0.0,1.0,-0.3845910154712273,0.02121485640891687,-5.0615234375,3.7946929931640625,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_random_row1779,0.0,1.0,-0.029241121142635336,0.0511370032794737,-4.109375,8.4019775390625,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_random_row70,0.0,0.0,-0.301512127222211,-0.31321708333959913,-2.3853759765625,-1.24308807849884,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_random_row1359,0.0,0.0,-0.03663517601316896,-0.010171375437426949,-5.327807617187499,-1.8630760192871092,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_random_row1105,0.0,0.0,-0.0025829928003694943,-0.0005883159106739804,-3.859375,-0.5859375,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_random_row1751,0.0,1.0,-0.11462722608751706,0.0030065632231445344,-3.118733723958333,0.04435221354166652,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_random_row1170,0.0,1.0,-0.015179783781013933,0.03411326999091367,-1.404947916666667,2.7797444661458335,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_random_row661,0.0,0.0,-0.4292126425169494,-0.07235552492795372,-4.044270833333333,-2.785807291666667,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_random_row381,0.0,0.0,-0.41750596581445826,-0.052325261871953924,-6.04913330078125,-1.4649658203125,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_random_row317,0.0,0.0,-0.02376961978550107,-0.0045159918710937896,-4.120768229166666,-0.844889322916667,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_random_row250,0.0,1.0,-0.000594059462704453,0.0015033193732951874,-0.85546875,1.91015625,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_random_row455,0.0,0.0,-0.5478751081417647,-0.4314477217066254,-8.8359375,-7.17578125,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_random_row998,0.0,1.0,-0.0012562743378245998,0.004121236825640018,-0.897786458333333,9.633463541666668,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_random_row689,0.0,0.0,-0.5097243373665233,-0.20902295573691448,-3.54296875,-2.2431640625,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_random_row787,1.0,1.0,0.004531549650680365,0.06755453930343068,0.823811848958333,1.945973714192708,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_random_row115,0.0,1.0,-0.01571844243101024,0.07458689161946418,-0.15878513881138412,9.716769763401576,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_random_row541,0.0,0.0,-0.15362760360202724,-0.0012693117571887479,-4.62104252406529,-0.060511997767857206,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_random_row1317,0.0,1.0,-0.0025603832912392908,0.012481027652928559,-1.5505208333333327,1.9922526041666666,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_random_row901,0.0,1.0,-0.08138529126321302,0.04089452192737301,-4.298095703125,2.81060791015625,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_random_row436,0.0,1.0,-0.12434879694734614,0.0026134679122832736,-3.8203125,3.21875,,,,,,,,,,,,
llama3-8b,anyedit,ripple,ripple_random_row834,0.0,0.0,-0.3104059687314858,-0.022941113295037216,-6.581512451171875,-4.66070556640625,,,,,,,,,,,,
llama3-8b,anyedit,zsre,zsre_row8097,0.0,1.0,-0.0022359041771294608,0.36213460398989245,-0.03400878906249982,1.93143310546875,1.0,1.0,0.01645018131291135,0.055936899840179855,0.3056762695312498,0.3072418212890624,1.0,1.0,0.009368776723990654,0.009710465116390085,2.7218597412109373,2.688763427734375
llama3-8b,anyedit,zsre,zsre_row15599,0.0,0.0,-0.027510609113931817,-0.00043876314253138025,-2.8125,-1.28125,0.0,0.0,-0.007574431119144377,-0.009468235313176677,-2.6875,-2.75,0.0,0.0,-3.7682860341915455e-07,-4.0113196030144564e-07,-1.375,-1.375
llama3-8b,anyedit,zsre,zsre_row18844,1.0,1.0,0.01285613979894712,0.1307989694667897,4.202799479166666,3.019697507222493,1.0,1.0,0.00781366804630654,0.10510277739350661,4.42578125,3.2155529657999677,1.0,1.0,0.0011123138396322116,0.001197025436728742,4.790364583333334,4.935546875
llama3-8b,anyedit,zsre,zsre_row5765,0.0,0.0,-0.3521381776349126,-0.0032546065779945343,-2.1022135416666665,-0.06510416666666696,0.0,0.0,-0.24250390666292057,-0.006304074838838422,-1.8880208333333333,-0.13020833333333348,1.0,1.0,0.00034051992487662934,0.0009705465572159714,0.17708333333333304,0.43229166666666696
llama3-8b,anyedit,zsre,zsre_row13630,1.0,1.0,0.011780947987337472,0.05677488597718305,1.5849609375,1.9746297200520835,1.0,1.0,0.017097920079553117,0.023928447747831514,2.0325520833333335,1.4015299479166665,1.0,1.0,0.0016870491112626934,0.0017393880144538267,2.707682291666667,2.70703125
llama3-8b,anyedit,zsre,zsre_row14665,0.0,0.0,-0.03702849295952519,-0.02242189648158642,-0.453125,-0.35611979166666696,0.0,0.0,-0.022909746427705158,-0.0010240294893317445,-0.43229166666666696,-0.0224609375,0.0,0.0,-0.0013417362343923545,-0.0014004855403634427,-0.635416666666667,-0.645833333333333
llama3-8b,anyedit,zsre,zsre_row12754,0.0,1.0,-0.0034204556922646234,0.05624350959306272,-0.04166666666666696,0.5,0.0,0.0,-0.0011820778568459242,0.0,-0.04166666666666696,0.0,1.0,1.0,0.00033349792380623494,0.00037329003050022265,0.125,0.14583333333333393
