model,method,bench,case,category,measure,phase,value
llama3-8b,anyedit,genie,continent_5352,paraphrase_1,success,pre,0.0
llama3-8b,anyedit,genie,continent_5352,paraphrase_1,diff,pre,-0.01330095428986822
llama3-8b,anyedit,genie,continent_5352,paraphrase_1,acc,pre,0.0
llama3-8b,anyedit,genie,continent_5352,paraphrase_2,success,pre,0.0
llama3-8b,anyedit,genie,continent_5352,paraphrase_2,diff,pre,-0.5043399439706028
llama3-8b,anyedit,genie,continent_5352,paraphrase_2,acc,pre,0.0
llama3-8b,anyedit,genie,continent_5352,paraphrase_3,success,pre,0.0
llama3-8b,anyedit,genie,continent_5352,paraphrase_3,diff,pre,-0.46093523760613775
llama3-8b,anyedit,genie,continent_5352,paraphrase_3,acc,pre,0.0
llama3-8b,anyedit,genie,continent_5352,abstract_1,success,pre,0.0
llama3-8b,anyedit,genie,continent_5352,abstract_1,diff,pre,-0.08533904596058145
llama3-8b,anyedit,genie,continent_5352,abstract_1,acc,pre,0.0
llama3-8b,anyedit,genie,continent_5352,abstract_3,hit,pre,0.0
llama3-8b,anyedit,genie,continent_5352,efficacy,success,post,1.0
llama3-8b,anyedit,genie,continent_5352,efficacy,diff,post,0.9998392038836167
llama3-8b,anyedit,genie,continent_5352,efficacy,acc,post,1.0
llama3-8b,anyedit,genie,continent_5352,paraphrase_1,success,post,0.0
llama3-8b,anyedit,genie,continent_5352,paraphrase_1,diff,post,-0.019026164517269132
llama3-8b,anyedit,genie,continent_5352,paraphrase_1,acc,post,0.0
llama3-8b,anyedit,genie,continent_5352,paraphrase_2,success,post,0.0
llama3-8b,anyedit,genie,continent_5352,paraphrase_2,diff,post,-0.4818617246483603
llama3-8b,anyedit,genie,continent_5352,paraphrase_2,acc,post,0.0
llama3-8b,anyedit,genie,continent_5352,paraphrase_3,success,post,0.0
llama3-8b,anyedit,genie,continent_5352,paraphrase_3,diff,post,-0.43239449112501777
llama3-8b,anyedit,genie,continent_5352,paraphrase_3,acc,post,0.0
llama3-8b,anyedit,genie,continent_5352,abstract_1,success,post,0.0
llama3-8b,anyedit,genie,continent_5352,abstract_1,diff,post,-0.08989413857063282
llama3-8b,anyedit,genie,continent_5352,abstract_1,acc,post,0.0
llama3-8b,anyedit,genie,continent_5352,abstract_3,hit,post,0.0
llama3-8b,anyedit,genie,composer_5053,efficacy,success,pre,0.0
llama3-8b,anyedit,genie,composer_5053,efficacy,diff,pre,-0.6262752690472206
llama3-8b,anyedit,genie,composer_5053,efficacy,acc,pre,0.6
llama3-8b,anyedit,genie,composer_5053,paraphrase_1,success,pre,0.0
llama3-8b,anyedit,genie,composer_5053,paraphrase_1,diff,pre,-0.7735601474700613
llama3-8b,anyedit,genie,composer_5053,paraphrase_1,acc,pre,0.6
llama3-8b,anyedit,genie,composer_5053,paraphrase_2,success,pre,0.0
llama3-8b,anyedit,genie,composer_5053,paraphrase_2,diff,pre,-0.8395712227903709
llama3-8b,anyedit,genie,composer_5053,paraphrase_2,acc,pre,0.6
llama3-8b,anyedit,genie,composer_5053,paraphrase_3,success,pre,0.0
llama3-8b,anyedit,genie,composer_5053,paraphrase_3,diff,pre,-0.6745106715201599
llama3-8b,anyedit,genie,composer_5053,paraphrase_3,acc,pre,0.6
llama3-8b,anyedit,genie,composer_5053,hop_1,success,pre,0.0
llama3-8b,anyedit,genie,composer_5053,hop_1,diff,pre,-0.016315730675403005
llama3-8b,anyedit,genie,composer_5053,hop_1,acc,pre,0.3333333333333333
llama3-8b,anyedit,genie,composer_5053,abstract_1,success,pre,1.0
llama3-8b,anyedit,genie,composer_5053,abstract_1,diff,pre,0.17073434639683638
llama3-8b,anyedit,genie,composer_5053,abstract_1,acc,pre,1.0
llama3-8b,anyedit,genie,composer_5053,abstract_2,hit,pre,0.0
llama3-8b,anyedit,genie,composer_5053,abstract_3,hit,pre,0.0
llama3-8b,anyedit,genie,composer_5053,efficacy,success,post,1.0
llama3-8b,anyedit,genie,composer_5053,efficacy,diff,post,0.9084246023697787
llama3-8b,anyedit,genie,composer_5053,efficacy,acc,post,1.0
llama3-8b,anyedit,genie,composer_5053,paraphrase_1,success,post,0.0
llama3-8b,anyedit,genie,composer_5053,paraphrase_1,diff,post,-0.6306944226874003
llama3-8b,anyedit,genie,composer_5053,paraphrase_1,acc,post,0.8
llama3-8b,anyedit,genie,composer_5053,paraphrase_2,success,post,0.0
llama3-8b,anyedit,genie,composer_5053,paraphrase_2,diff,post,-0.8066127998396874
llama3-8b,anyedit,genie,composer_5053,paraphrase_2,acc,post,0.8
llama3-8b,anyedit,genie,composer_5053,paraphrase_3,success,post,0.0
llama3-8b,anyedit,genie,composer_5053,paraphrase_3,diff,post,-0.6483963064178868
llama3-8b,anyedit,genie,composer_5053,paraphrase_3,acc,post,0.8
llama3-8b,anyedit,genie,composer_5053,hop_1,success,post,1.0
llama3-8b,anyedit,genie,composer_5053,hop_1,diff,post,0.011350877980105374
llama3-8b,anyedit,genie,composer_5053,hop_1,acc,post,0.3333333333333333
llama3-8b,anyedit,genie,composer_5053,abstract_1,success,post,1.0
llama3-8b,anyedit,genie,composer_5053,abstract_1,diff,post,0.12266886199710669
llama3-8b,anyedit,genie,composer_5053,abstract_1,acc,post,0.8
llama3-8b,anyedit,genie,composer_5053,abstract_2,hit,post,0.0
llama3-8b,anyedit,genie,composer_5053,abstract_3,hit,post,0.0
llama3-8b,anyedit,genie,production_company_5845,efficacy,success,pre,1.0
llama3-8b,anyedit,genie,production_company_5845,efficacy,diff,pre,0.00450089816100217
llama3-8b,anyedit,genie,production_company_5845,efficacy,acc,pre,0.25
llama3-8b,anyedit,genie,production_company_5845,paraphrase_1,success,pre,0.0
llama3-8b,anyedit,genie,production_company_5845,paraphrase_1,diff,pre,-0.06637984662674981
llama3-8b,anyedit,genie,production_company_5845,paraphrase_1,acc,pre,0.5
llama3-8b,anyedit,genie,production_company_5845,paraphrase_2,success,pre,1.0
llama3-8b,anyedit,genie,production_company_5845,paraphrase_2,diff,pre,0.02353977454782048
llama3-8b,anyedit,genie,production_company_5845,paraphrase_2,acc,pre,0.5
llama3-8b,anyedit,genie,production_company_5845,paraphrase_3,success,pre,1.0
llama3-8b,anyedit,genie,production_company_5845,paraphrase_3,diff,pre,0.009470323305398848
llama3-8b,anyedit,genie,production_company_5845,paraphrase_3,acc,pre,0.5
llama3-8b,anyedit,genie,production_company_5845,abstract_2,hit,pre,0.0
llama3-8b,anyedit,genie,production_company_5845,abstract_3,hit,pre,0.0
llama3-8b,anyedit,genie,production_company_5845,efficacy,success,post,1.0
llama3-8b,anyedit,genie,production_company_5845,efficacy,diff,post,0.989277900781454
llama3-8b,anyedit,genie,production_company_5845,efficacy,acc,post,1.0
llama3-8b,anyedit,genie,production_company_5845,paraphrase_1,success,post,0.0
llama3-8b,anyedit,genie,production_company_5845,paraphrase_1,diff,post,-0.025949545188276843
llama3-8b,anyedit,genie,production_company_5845,paraphrase_1,acc,post,0.75
llama3-8b,anyedit,genie,production_company_5845,paraphrase_2,success,post,1.0
llama3-8b,anyedit,genie,production_company_5845,paraphrase_2,diff,post,0.028530167597633847
llama3-8b,anyedit,genie,production_company_5845,paraphrase_2,acc,post,0.5
llama3-8b,anyedit,genie,production_company_5845,paraphrase_3,success,post,1.0
llama3-8b,anyedit,genie,production_company_5845,paraphrase_3,diff,post,0.01677858705168641
llama3-8b,anyedit,genie,production_company_5845,paraphrase_3,acc,post,0.5
llama3-8b,anyedit,genie,production_company_5845,abstract_2,hit,post,0.0
llama3-8b,anyedit,genie,production_company_5845,abstract_3,hit,post,0.0
llama3-8b,anyedit,mquake,2640,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,2640,efficacy,diff,pre,-0.6316223117314133
llama3-8b,anyedit,mquake,2640,efficacy,acc,pre,0.44166666666666665
llama3-8b,anyedit,mquake,2640,single_hop,success,pre,0.0
llama3-8b,anyedit,mquake,2640,single_hop,diff,pre,-0.37190057609253696
llama3-8b,anyedit,mquake,2640,single_hop,acc,pre,0.6083333333333333
llama3-8b,anyedit,mquake,2640,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,2640,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,2640,efficacy,diff,post,0.9397940934619216
llama3-8b,anyedit,mquake,2640,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,2640,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,2640,single_hop,diff,post,0.8905109556647949
llama3-8b,anyedit,mquake,2640,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,2640,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,248,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,248,efficacy,diff,pre,-0.24774936000060668
llama3-8b,anyedit,mquake,248,efficacy,acc,pre,0.5555555555555556
llama3-8b,anyedit,mquake,248,single_hop,success,pre,0.0
llama3-8b,anyedit,mquake,248,single_hop,diff,pre,-0.5130771561580336
llama3-8b,anyedit,mquake,248,single_hop,acc,pre,0.2777777777777778
llama3-8b,anyedit,mquake,248,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,248,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,248,efficacy,diff,post,0.9857821626556817
llama3-8b,anyedit,mquake,248,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,248,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,248,single_hop,diff,post,0.8367030011444176
llama3-8b,anyedit,mquake,248,single_hop,acc,post,0.5
llama3-8b,anyedit,mquake,248,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,2121,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,2121,efficacy,diff,pre,-0.8967147485639164
llama3-8b,anyedit,mquake,2121,efficacy,acc,pre,0.5714285714285714
llama3-8b,anyedit,mquake,2121,single_hop,success,pre,0.0
llama3-8b,anyedit,mquake,2121,single_hop,diff,pre,-0.863439277800544
llama3-8b,anyedit,mquake,2121,single_hop,acc,pre,0.8666666666666667
llama3-8b,anyedit,mquake,2121,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,2121,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,2121,efficacy,diff,post,0.9936595091167343
llama3-8b,anyedit,mquake,2121,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,2121,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,2121,single_hop,diff,post,0.9936595091167343
llama3-8b,anyedit,mquake,2121,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,2121,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,825,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,825,efficacy,diff,pre,-0.7982558410463397
llama3-8b,anyedit,mquake,825,efficacy,acc,pre,0.16666666666666666
llama3-8b,anyedit,mquake,825,single_hop,success,pre,0.0
llama3-8b,anyedit,mquake,825,single_hop,diff,pre,-0.9148615265718338
llama3-8b,anyedit,mquake,825,single_hop,acc,pre,0.16666666666666666
llama3-8b,anyedit,mquake,825,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,825,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,825,efficacy,diff,post,0.7212697398677237
llama3-8b,anyedit,mquake,825,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,825,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,825,single_hop,diff,post,0.35154716711082235
llama3-8b,anyedit,mquake,825,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,825,multihop,hit,post,0.0
llama3-8b,anyedit,mquake,2014,efficacy,success,pre,0.0
llama3-8b,anyedit,mquake,2014,efficacy,diff,pre,-0.28405728879259157
llama3-8b,anyedit,mquake,2014,efficacy,acc,pre,0.30952380952380953
llama3-8b,anyedit,mquake,2014,single_hop,success,pre,0.0
llama3-8b,anyedit,mquake,2014,single_hop,diff,pre,-0.31048232770598333
llama3-8b,anyedit,mquake,2014,single_hop,acc,pre,0.5873015873015873
llama3-8b,anyedit,mquake,2014,multihop,hit,pre,0.0
llama3-8b,anyedit,mquake,2014,efficacy,success,post,1.0
llama3-8b,anyedit,mquake,2014,efficacy,diff,post,0.9966267529463732
llama3-8b,anyedit,mquake,2014,efficacy,acc,post,1.0
llama3-8b,anyedit,mquake,2014,single_hop,success,post,1.0
llama3-8b,anyedit,mquake,2014,single_hop,diff,post,0.9922408222461309
llama3-8b,anyedit,mquake,2014,single_hop,acc,post,1.0
llama3-8b,anyedit,mquake,2014,multihop,hit,post,0.0
llama3-8b,anyedit,ripple,ripple_popular_row657,efficacy,hit,pre,0.0
llama3-8b,anyedit,ripple,ripple_popular_row657,ripple_relation_specificity,hit,pre,1.0
llama3-8b,anyedit,ripple,ripple_popular_row657,efficacy,hit,post,1.0
llama3-8b,anyedit,ripple,ripple_popular_row657,ripple_relation_specificity,hit,post,0.8
llama3-8b,anyedit,ripple,ripple_popular_row839,efficacy,hit,pre,0.0
llama3-8b,anyedit,ripple,ripple_popular_row839,ripple_relation_specificity,hit,pre,1.0
llama3-8b,anyedit,ripple,ripple_popular_row839,efficacy,hit,post,1.0
llama3-8b,anyedit,ripple,ripple_popular_row839,ripple_relation_specificity,hit,post,1.0
llama3-8b,anyedit,ripple,ripple_popular_row792,efficacy,hit,pre,0.0
llama3-8b,anyedit,ripple,ripple_popular_row792,ripple_compositional_i,hit,pre,0.0
llama3-8b,anyedit,ripple,ripple_popular_row792,efficacy,hit,post,1.0
llama3-8b,anyedit,ripple,ripple_popular_row792,ripple_compositional_i,hit,post,0.0
llama3-8b,anyedit,ripple,ripple_popular_row778,efficacy,hit,pre,0.0
llama3-8b,anyedit,ripple,ripple_popular_row778,ripple_logical,hit,pre,0.0
llama3-8b,anyedit,ripple,ripple_popular_row778,ripple_compositional_i,hit,pre,0.0
llama3-8b,anyedit,ripple,ripple_popular_row778,ripple_relation_specificity,hit,pre,1.0
llama3-8b,anyedit,ripple,ripple_popular_row778,ripple_preservation,hit,pre,1.0
llama3-8b,anyedit,ripple,ripple_popular_row778,efficacy,hit,post,1.0
llama3-8b,anyedit,ripple,ripple_popular_row778,ripple_logical,hit,post,0.0
llama3-8b,anyedit,ripple,ripple_popular_row778,ripple_compositional_i,hit,post,0.0
llama3-8b,anyedit,ripple,ripple_popular_row778,ripple_relation_specificity,hit,post,0.375
llama3-8b,anyedit,ripple,ripple_popular_row778,ripple_preservation,hit,post,0.0
llama3-8b,anyedit,ripple,ripple_popular_row846,efficacy,hit,pre,0.0
llama3-8b,anyedit,ripple,ripple_popular_row846,ripple_compositional_i,hit,pre,0.0
llama3-8b,anyedit,ripple,ripple_popular_row846,ripple_relation_specificity,hit,pre,1.0
llama3-8b,anyedit,ripple,ripple_popular_row846,ripple_preservation,hit,pre,1.0
llama3-8b,anyedit,ripple,ripple_popular_row846,efficacy,hit,post,1.0
llama3-8b,anyedit,ripple,ripple_popular_row846,ripple_compositional_i,hit,post,0.5
llama3-8b,anyedit,ripple,ripple_popular_row846,ripple_relation_specificity,hit,post,1.0
llama3-8b,anyedit,ripple,ripple_popular_row846,ripple_preservation,hit,post,0.0
llama3-8b,anyedit,ripple,ripple_random_row1742,efficacy,hit,pre,0.0
llama3-8b,anyedit,ripple,ripple_random_row1742,ripple_relation_specificity,hit,pre,1.0
llama3-8b,anyedit,ripple,ripple_random_row1742,efficacy,hit,post,1.0
llama3-8b,anyedit,ripple,ripple_random_row1742,ripple_relation_specificity,hit,post,1.0
llama3-8b,anyedit,ripple,ripple_random_row1584,efficacy,hit,pre,0.0
llama3-8b,anyedit,ripple,ripple_random_row1584,efficacy,hit,post,1.0
llama3-8b,anyedit,ripple,ripple_random_row1799,efficacy,hit,pre,0.0
llama3-8b,anyedit,ripple,ripple_random_row1799,efficacy,hit,post,0.0
llama3-8b,anyedit,ripple,ripple_random_row1627,efficacy,hit,pre,0.0
llama3-8b,anyedit,ripple,ripple_random_row1627,ripple_relation_specificity,hit,pre,1.0
llama3-8b,anyedit,ripple,ripple_random_row1627,efficacy,hit,post,1.0
llama3-8b,anyedit,ripple,ripple_random_row1627,ripple_relation_specificity,hit,post,1.0
llama3-8b,anyedit,ripple,ripple_random_row1806,efficacy,hit,pre,0.0
llama3-8b,anyedit,ripple,ripple_random_row1806,ripple_relation_specificity,hit,pre,1.0
llama3-8b,anyedit,ripple,ripple_random_row1806,efficacy,hit,post,1.0
llama3-8b,anyedit,ripple,ripple_random_row1806,ripple_relation_specificity,hit,post,1.0
llama3-8b,anyedit,zsre,zsre_row18114,efficacy,success,pre,0.0
llama3-8b,anyedit,zsre,zsre_row18114,efficacy,diff,pre,-0.004395026300653871
llama3-8b,anyedit,zsre,zsre_row18114,efficacy,acc,pre,0.5
llama3-8b,anyedit,zsre,zsre_row18114,generalisation,success,pre,0.0
llama3-8b,anyedit,zsre,zsre_row18114,generalisation,diff,pre,-0.0016621961220674424
llama3-8b,anyedit,zsre,zsre_row18114,generalisation,acc,pre,0.5
llama3-8b,anyedit,zsre,zsre_row18114,specificity,success,pre,0.0
llama3-8b,anyedit,zsre,zsre_row18114,specificity,diff,pre,-0.007592391619766185
llama3-8b,anyedit,zsre,zsre_row18114,specificity,acc,pre,0.25
llama3-8b,anyedit,zsre,zsre_row18114,efficacy,success,post,1.0
llama3-8b,anyedit,zsre,zsre_row18114,efficacy,diff,post,0.9991925438403103
llama3-8b,anyedit,zsre,zsre_row18114,efficacy,acc,post,1.0
llama3-8b,anyedit,zsre,zsre_row18114,generalisation,success,post,1.0
llama3-8b,anyedit,zsre,zsre_row18114,generalisation,diff,post,0.24312978383549586
llama3-8b,anyedit,zsre,zsre_row18114,generalisation,acc,post,1.0
llama3-8b,anyedit,zsre,zsre_row18114,specificity,success,post,0.0
llama3-8b,anyedit,zsre,zsre_row18114,specificity,diff,post,-0.007412818532799684
llama3-8b,anyedit,zsre,zsre_row18114,specificity,acc,post,0.25
llama3-8b,anyedit,zsre,zsre_row10337,efficacy,success,pre,1.0
llama3-8b,anyedit,zsre,zsre_row10337,efficacy,diff,pre,0.007788141020765143
llama3-8b,anyedit,zsre,zsre_row10337,efficacy,acc,pre,0.3333333333333333
llama3-8b,anyedit,zsre,zsre_row10337,generalisation,success,pre,0.0
llama3-8b,anyedit,zsre,zsre_row10337,generalisation,diff,pre,-0.011987947567869042
llama3-8b,anyedit,zsre,zsre_row10337,generalisation,acc,pre,0.3333333333333333
llama3-8b,anyedit,zsre,zsre_row10337,specificity,success,pre,1.0
llama3-8b,anyedit,zsre,zsre_row10337,specificity,diff,pre,0.00014157568813410727
llama3-8b,anyedit,zsre,zsre_row10337,specificity,acc,pre,0.0
llama3-8b,anyedit,zsre,zsre_row10337,efficacy,success,post,1.0
llama3-8b,anyedit,zsre,zsre_row10337,efficacy,diff,post,0.9729122062274442
llama3-8b,anyedit,zsre,zsre_row10337,efficacy,acc,post,1.0
llama3-8b,anyedit,zsre,zsre_row10337,generalisation,success,post,0.0
llama3-8b,anyedit,zsre,zsre_row10337,generalisation,diff,post,-0.35711893828279595
llama3-8b,anyedit,zsre,zsre_row10337,generalisation,acc,post,0.3333333333333333
llama3-8b,anyedit,zsre,zsre_row10337,specificity,success,post,1.0
llama3-8b,anyedit,zsre,zsre_row10337,specificity,diff,post,0.00014488372027126627
llama3-8b,anyedit,zsre,zsre_row10337,specificity,acc,post,0.0
llama3-8b,anyedit,zsre,zsre_row11396,efficacy,success,pre,1.0
llama3-8b,anyedit,zsre,zsre_row11396,efficacy,diff,pre,0.13924220132368065
llama3-8b,anyedit,zsre,zsre_row11396,efficacy,acc,pre,0.8
llama3-8b,anyedit,zsre,zsre_row11396,generalisation,success,pre,1.0
llama3-8b,anyedit,zsre,zsre_row11396,generalisation,diff,pre,0.13661925513677772
llama3-8b,anyedit,zsre,zsre_row11396,generalisation,acc,pre,0.6
llama3-8b,anyedit,zsre,zsre_row11396,specificity,success,pre,0.0
llama3-8b,anyedit,zsre,zsre_row11396,specificity,diff,pre,-0.043698839669367204
llama3-8b,anyedit,zsre,zsre_row11396,specificity,acc,pre,0.3333333333333333
llama3-8b,anyedit,zsre,zsre_row11396,efficacy,success,post,1.0
llama3-8b,anyedit,zsre,zsre_row11396,efficacy,diff,post,0.9676520604198956
llama3-8b,anyedit,zsre,zsre_row11396,efficacy,acc,post,1.0
llama3-8b,anyedit,zsre,zsre_row11396,generalisation,success,post,1.0
llama3-8b,anyedit,zsre,zsre_row11396,generalisation,diff,post,0.38019905792210495
llama3-8b,anyedit,zsre,zsre_row11396,generalisation,acc,post,0.8
llama3-8b,anyedit,zsre,zsre_row11396,specificity,success,post,0.0
llama3-8b,anyedit,zsre,zsre_row11396,specificity,diff,post,-0.042996061120018865
llama3-8b,anyedit,zsre,zsre_row11396,specificity,acc,post,0.3333333333333333
llama3-8b,anyedit,zsre,zsre_row12562,efficacy,success,pre,0.0
llama3-8b,anyedit,zsre,zsre_row12562,efficacy,diff,pre,-0.1182631082477501
llama3-8b,anyedit,zsre,zsre_row12562,efficacy,acc,pre,0.5
llama3-8b,anyedit,zsre,zsre_row12562,generalisation,success,pre,0.0
llama3-8b,anyedit,zsre,zsre_row12562,generalisation,diff,pre,-0.24669185020226614
llama3-8b,anyedit,zsre,zsre_row12562,generalisation,acc,pre,0.5
